нуYPredicted,Var2
12.40547,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32107.jpg
7.516207,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32122.jpg
9.365133,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32150.jpg
9.06853,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32192.jpg
17.8653,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32204.jpg
22.56197,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32238.jpg
7.307464,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32248.jpg
23.42522,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32303.jpg
19.16488,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32364.jpg
12.6263,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32650.jpg
13.93404,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32659.jpg
13.4345,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32670.jpg
12.63398,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32746.jpg
17.68302,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32868.jpg
9.684767,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32883.jpg
8.29032,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32938.jpg
13.69623,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\32958.jpg
22.14832,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33009.jpg
21.12933,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33169.jpg
9.258901,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33224.jpg
23.73614,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33235.jpg
20.30835,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33236.jpg
19.33593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33241.jpg
16.96865,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33254.jpg
17.59416,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33320.jpg
11.22825,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33460.jpg
11.90436,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33545.jpg
10.86172,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33553.jpg
11.37943,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33591.jpg
8.363342,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33602.jpg
10.71584,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33764.jpg
18.10038,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33812.jpg
17.69504,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33818.jpg
15.61355,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33842.jpg
10.06034,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33900.jpg
15.27039,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\33931.jpg
21.72378,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34003.jpg
15.48354,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34014.jpg
14.34355,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34116.jpg
18.72639,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34121.jpg
12.41762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34144.jpg
11.92908,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34182.jpg
12.27352,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34345.jpg
19.03069,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34437.jpg
13.81252,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34490.jpg
19.867,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34522.jpg
16.0299,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34543.jpg
18.97406,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34638.jpg
14.14919,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34657.jpg
9.014072,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34706.jpg
19.45604,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34771.jpg
17.41734,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34826.jpg
23.13206,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\34855.jpg
11.61868,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35066.jpg
13.46828,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35112.jpg
9.217475,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35147.jpg
11.61592,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35286.jpg
15.03018,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35293.jpg
13.93089,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35380.jpg
7.402295,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35442.jpg
11.19714,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35508.jpg
10.21097,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35676.jpg
14.51292,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35694.jpg
13.31173,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35763.jpg
25.3517,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35770.jpg
21.02773,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35808.jpg
9.871817,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35839.jpg
13.01386,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\35861.jpg
13.8569,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36009.jpg
16.40062,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36010.jpg
7.807868,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36012.jpg
13.60922,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36054.jpg
23.37943,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36057.jpg
13.9305,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36061.jpg
11.50655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36093.jpg
11.33928,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36122.jpg
7.885967,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36219.jpg
12.23872,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36270.jpg
14.98933,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36350.jpg
11.80083,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36357.jpg
10.67341,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36514.jpg
13.14414,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36519.jpg
11.09913,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36594.jpg
13.35536,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36641.jpg
19.19647,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36653.jpg
12.64192,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36696.jpg
8.309112,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36710.jpg
17.935,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36813.jpg
9.835441,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36819.jpg
18.9634,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36831.jpg
11.89089,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\36877.jpg
9.517533,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37044.jpg
18.44772,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37113.jpg
9.669459,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37134.jpg
8.733021,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37180.jpg
14.80201,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37207.jpg
11.01086,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37292.jpg
10.63312,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37295.jpg
12.55438,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37327.jpg
14.45825,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37392.jpg
12.86211,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37410.jpg
17.92485,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37520.jpg
13.94818,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37548.jpg
18.25366,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37551.jpg
10.58837,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37585.jpg
19.09655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37660.jpg
22.36129,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37785.jpg
12.01624,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37808.jpg
15.32346,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37842.jpg
11.28448,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37966.jpg
16.67062,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\37969.jpg
14.57535,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38040.jpg
14.40745,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38096.jpg
20.41975,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38119.jpg
11.93958,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38120.jpg
19.39014,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38163.jpg
15.80919,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38237.jpg
14.38808,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38271.jpg
18.41222,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38380.jpg
12.8656,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38390.jpg
10.38291,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38431.jpg
13.17994,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38578.jpg
12.1676,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38580.jpg
26.40639,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38595.jpg
18.21991,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38596.jpg
16.78108,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38621.jpg
13.80766,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38664.jpg
9.606493,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38673.jpg
13.62387,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38861.jpg
16.30324,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38889.jpg
15.18712,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38930.jpg
9.845017,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\38941.jpg
18.293,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39051.jpg
13.46729,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39102.jpg
11.62556,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39149.jpg
12.53163,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39172.jpg
16.38381,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39270.jpg
15.46833,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39308.jpg
10.92427,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39366.jpg
13.29259,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39390.jpg
9.537838,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39408.jpg
15.13825,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39421.jpg
7.830922,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39422.jpg
23.17992,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39452.jpg
10.82107,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39455.jpg
18.00752,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39488.jpg
25.00243,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39533.jpg
16.02935,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39597.jpg
11.49967,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39605.jpg
18.6576,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39610.jpg
21.12193,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39793.jpg
14.43141,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39849.jpg
14.99547,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39890.jpg
12.32469,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39905.jpg
18.80516,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\39971.jpg
24.63163,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40023.jpg
13.26888,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40034.jpg
14.94437,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40053.jpg
28.69938,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40059.jpg
12.69933,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40093.jpg
8.252048,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40133.jpg
6.613016,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40264.jpg
24.02457,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40282.jpg
15.43368,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40299.jpg
14.76293,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40311.jpg
14.77421,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40431.jpg
8.93412,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40512.jpg
23.74997,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40514.jpg
13.76195,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40561.jpg
16.60785,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40583.jpg
9.283799,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40594.jpg
16.18887,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40790.jpg
16.05439,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40832.jpg
14.66175,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\40996.jpg
11.3454,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41023.jpg
8.87794,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41028.jpg
12.07975,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41043.jpg
14.16034,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41081.jpg
20.0058,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41138.jpg
14.49367,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41183.jpg
17.9163,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41270.jpg
8.339282,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41307.jpg
16.27515,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41325.jpg
15.43722,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41487.jpg
21.62287,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41502.jpg
10.82933,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41520.jpg
16.4334,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41559.jpg
13.96741,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41622.jpg
12.26599,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41702.jpg
9.552799,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41713.jpg
13.76865,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41873.jpg
10.40088,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41885.jpg
14.21523,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41888.jpg
10.25194,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\41979.jpg
15.52965,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42020.jpg
12.16474,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42049.jpg
10.44068,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42120.jpg
17.41119,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42212.jpg
18.05035,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42239.jpg
14.96801,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42254.jpg
13.11445,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42270.jpg
10.94459,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42283.jpg
12.20922,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42305.jpg
16.77332,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42312.jpg
8.298358,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42351.jpg
13.97282,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42362.jpg
12.54959,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42477.jpg
12.44018,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42553.jpg
9.057291,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42583.jpg
17.31223,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42676.jpg
18.63474,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42679.jpg
9.512633,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42771.jpg
17.32036,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\42975.jpg
7.59468,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43037.jpg
12.0495,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43185.jpg
10.42603,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43216.jpg
17.57499,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43225.jpg
8.407462,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43234.jpg
18.89553,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43268.jpg
11.63431,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43271.jpg
10.05887,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43329.jpg
12.54929,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43349.jpg
15.61078,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43540.jpg
19.19782,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43571.jpg
20.05658,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43576.jpg
19.53946,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43581.jpg
12.50504,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43590.jpg
14.72886,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43638.jpg
9.985717,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43652.jpg
20.72913,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43657.jpg
18.01861,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43806.jpg
20.36988,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43838.jpg
12.3791,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\test\21\43882.jpg
